PM2.5,PM10,NO2,SO2,CO,O3,AQI
63.68,169.86,50.68,28.33,3.03,193.65,264.2051282
13.93,98.94,84.27,6.7,8.44,186.04,244.6923077
146.87,44.13,50.16,36.88,3.11,173.3,320.9
64.17,101.77,64.63,29.55,7.42,25.41,111.5666667
138.21,121.58,43.37,47.4,6.45,191.32,314.2384615
32.27,190.24,87.28,39.78,0.49,37.48,160.4933333
8.62,30.91,22.74,47.2,5.63,191.93,259.7948718
123.25,121.64,11.49,25.5,2.47,23.26,302.7307692
100.54,24.5,39.53,37.84,6.49,107.82,232.8
14.06,140.74,87.76,41.2,6.46,191.85,259.5897436
49.45,69.12,6.36,6.03,5.92,134.26,150.641791
105.25,141.77,45.71,39.8,1.43,91.15,248.5
48.43,163.96,93.2,20.23,8.51,33.46,142.9733333
142.2,177.93,81.01,37.75,3.44,49.51,317.3076923
127.08,32.53,6.44,27.27,9.15,50.75,305.6769231
147.96,92.04,21.53,25.51,9.22,116.34,321.7384615
76.47,84.83,6.16,26.36,1.64,148.02,171.1791045
40.21,191.88,56.22,31.96,0.46,124.45,161.5866667
107.67,123.42,14.63,29.61,1.1,155.47,256.5666667
37.49,160.12,33.66,30.39,9.04,61.66,140.4133333
73.64,158.16,85.13,34.4,2.15,111.55,143.1333333
142.61,45.71,95.07,21.21,9.31,187.94,317.6230769
121,33.56,57.2,23.74,2,163.26,301
111.37,113.43,51.81,41.76,7.24,156.97,268.9
26.44,100.07,68.13,19.36,6.17,124.83,136.5671642
149.02,40.6,66.24,48.63,1.88,188.11,322.5538462
97.06,178.98,90.62,43.13,7.31,108.88,221.2
14.57,117.7,78.66,26.99,2.28,65.64,112.1333333
104.95,123.08,34.65,3.51,0.35,173.37,247.5
140.17,138.79,64.86,30.74,2.37,138.73,315.7461538
85.51,26,44,22.32,5.08,104.56,182.7
134.63,54.84,42.28,6.34,2.08,154.3,311.4846154
12.74,92.25,19.34,6.93,2.06,199.79,279.9487179
38.42,39.72,43.28,34.49,4.86,118.78,127.5373134
86.96,113.01,34.95,11.41,2.72,97.21,187.5333333
111.74,47.64,30.46,21.85,7.34,93.83,270.1333333
92.31,45.84,8.28,34.83,1.01,133.92,205.3666667
109.53,185.99,30.35,6.13,6.46,79.41,262.7666667
33.24,173.4,39.5,35.78,2.7,109.51,149.2666667
38.31,172.33,46.91,8.57,3.1,126.55,148.5533333
111,42.23,99.83,17.21,2.25,23.86,267.6666667
82.02,47.08,21.56,36.17,6.22,62.7,171.0666667
112.48,98.12,71.91,9.94,7.67,65.92,272.6
18.5,78.17,39.37,34.74,5.45,60.38,78.17
129.95,31.23,89.5,9.9,5.21,87.61,307.8846154
32.38,13.7,36.71,43.98,7.15,76.97,76.97
46.78,67.2,74.46,26.53,6.79,31.08,92.825
136.76,32,14.97,29.13,7.31,145.29,313.1230769
122.79,162.51,68.04,20.23,2.09,14.42,302.3769231
52.06,76.39,69.29,36.98,5.16,39.59,86.3625
40.16,118.36,59.83,2.76,8.29,64.32,112.5733333
132.42,24.47,90.59,46.22,4.09,146.61,309.7846154
30.73,42.32,91.61,26.57,2.76,197.33,273.6410256
101.57,133.46,32.92,31.43,2.79,34.23,236.2333333
14.92,175.57,43.04,18.26,7.93,184.32,240.2820513
130.48,121.54,8.85,4.72,9.51,197.52,308.2923077
49.19,102.04,32.11,23.16,2.1,81.77,101.6933333
135.72,70.38,50.22,40.05,9.6,187.24,312.3230769
58.34,58.3,89.05,37.88,4.36,22.67,109.05
24.07,14.19,30.27,36.28,8.26,28.31,45.35
26.75,141.42,27.64,28.04,2.48,37.41,127.9466667
58.8,93.36,97.04,34.43,0.27,133.26,149.1492537
52.07,19.2,33.67,17.79,2.6,110.26,114.8208955
136.24,98.79,87.03,37.35,9.45,105.94,312.7230769
95.59,32.52,78.26,6.1,6.85,139.24,216.3
116.51,124.96,44.02,1.47,2.33,115.12,286.0333333
57.4,130.76,53.89,47.41,7.15,45.64,120.84
53.55,59.31,19.57,8.24,0.66,109.63,113.880597
127.58,146.61,13.68,16.93,7.18,103.17,306.0615385
38.65,127.39,5.08,24.76,5.48,77.23,118.5933333
62.41,52.36,67.16,42.94,7.55,70.59,105.7
144.81,27.22,73.29,22.73,9.7,106.06,319.3153846
93.8,102.83,96.01,36.49,2.84,126.42,210.3333333
111.52,124.23,90.2,35.45,4.79,103.27,269.4
80.08,174.77,40.79,7.03,0.62,151.31,176.0895522
59.07,66.56,75.42,43.94,9.36,33.57,97.78333333
19.31,17.29,6.98,29.1,9.36,20.89,36.375
122.83,109.46,65.43,47.89,3.75,121.27,302.4076923
89.34,135.21,73.01,10.38,0.34,126.35,195.4666667
24.82,132.52,54.85,16.66,0.71,176.08,219.1538462
122.74,114.21,79.75,44.13,6.48,191.3,302.3384615
89.94,30.39,8.03,47.64,8.31,41.77,197.4666667
20.24,99.63,24.46,25.72,1.7,98.36,99.63
70.9,116.52,79.55,20.98,3.31,17.44,134
114.92,133.34,69.59,5.74,5.7,34.67,280.7333333
66.54,33.92,15.36,28.15,7.04,130.36,144.8208955
125.21,174.92,48.13,17.24,5.39,45.1,304.2384615
64.69,146.29,9.26,13.98,9.82,173.26,211.9230769
98.43,192.17,91.72,32.66,8.42,194.85,267.2820513
28.48,61.7,84.76,10.15,4.49,90.05,104.76
147.81,110.78,71.19,21.14,3.03,63.76,321.6230769
54.29,38.6,29.62,39.89,8.09,103.39,104.5671642
50.06,65.97,85.47,48.67,0.64,103.81,105.47
34.37,168.62,43.53,10.6,3.78,57.24,146.08
141.75,182.17,52,40.36,8.49,151.03,316.9615385
38.62,85.53,22.97,18.54,8.33,130.57,145.1343284
56.45,51.3,53.68,35.22,1.1,101.54,101.8059701
24.9,138.94,93.64,30.95,7.04,89.29,126.2933333
111.03,161.78,93.62,22.88,6.15,116.51,267.7666667
46.71,61.56,59.41,34.04,1.38,159.6,188.4626866
108.59,111.8,30.69,31.55,6.9,93.59,259.6333333
68.28,17,32.07,38.27,2.28,187.81,249.2307692
37.2,158.12,28.72,4.13,0.99,198.11,275.6410256
111.1,199.99,55.34,38.21,4.69,47.11,268
50.69,78.48,95.98,40.64,1.64,49.44,115.98
90,184.07,19.93,44.41,7.71,114.79,197.6666667
76.45,124.83,20.31,28.91,7.07,87.88,152.5
87.33,149.2,12.84,49.14,3.31,176.61,220.5128205
81.23,116.47,77.76,24.27,6.19,62.65,168.4333333
66.5,48.21,32.43,44.07,9.05,22.88,119.3333333
136.78,80.31,7.62,10.18,2.01,69.42,313.1384615
114.88,20.5,38.11,10.25,9.01,94.48,280.6
72.53,119.78,48.19,29.56,8.34,97.56,139.4333333
122.1,15.67,91.05,9.26,8.56,95.38,301.8461538
109.62,95.18,64.9,14.95,2.73,130.41,263.0666667
51.87,112.85,67.89,10.07,3.05,180.71,231.025641
101.06,111.64,61.73,29.59,6.84,145.8,234.5333333
32.08,21.29,25.91,48.77,7.25,169.11,201.2820513
63.28,199.59,99.86,3.99,5.23,55.15,166.7266667
75.32,196.18,47.17,9.66,3.86,197.76,274.7435897
44.65,186.67,16.83,13.68,0.5,56.54,158.1133333
126.76,32.54,64.25,27.28,9.53,187.72,305.4307692
61.63,11.86,88.18,28.35,4.75,70.88,108.18
16.06,187.81,19.77,4.52,9.89,19.29,158.8733333
74.18,132.28,81.13,28.32,8.54,105.4,144.9333333
71.53,128.01,89.12,24.75,5.26,121.63,136.1
84.53,59.02,34.02,27.44,5.78,78.41,179.4333333
120.22,55.4,72.01,28.16,7.33,77.4,89.7625
111.13,101.05,9.56,13.68,8.66,107.87,268.1
79.71,195.27,91.26,7.6,1.24,170.92,205.9230769
78.95,59.56,38.12,49.35,6.97,20.28,160.8333333
108.77,169.71,87.36,2.43,2.5,36.85,260.2333333
112.53,55.67,72.43,11.7,6.14,110.86,272.7666667
95.78,128.96,47.53,33.28,2.03,192.9,262.2820513
53.81,136.42,24.71,42.23,6.3,134.08,150.3731343
99.55,55.68,48.62,26.12,5.99,84.39,229.5
131.04,31.03,40.79,5.1,9.25,73.87,308.7230769
49.19,86.18,48.58,34.27,0.58,173.23,211.8461538
49.76,109.46,63.54,27.9,1.96,165.62,197.4477612
23.15,169.24,82.3,23.32,1.82,20.01,146.4933333
45.64,144.61,20.86,21.88,1.32,167.66,200.4925373
126.93,41.91,41.99,29.23,3.19,118.35,305.5615385
62.11,45.79,42.44,7.08,7.78,179.34,227.5128205
138.71,48.42,95.65,2.86,1.43,43.94,314.6230769
125.5,195.87,70.22,6.3,9.73,44.41,304.4615385
26.65,50.54,63.77,39.8,8.38,54.25,79.4625
116.54,171.96,13.07,31.7,6.01,188.87,286.1333333
60.05,85.09,70.47,7.79,2.17,97.39,97.39
80.41,112.36,28.42,3.26,6.85,199.31,278.7179487
20.47,123.01,72.97,21.12,8.87,195.1,267.9230769
52.21,39.69,83.23,46.04,6.72,14.46,103.23
111.79,197.17,62.06,30.41,3.48,116.82,270.3
101.11,11.82,29.14,4.04,7.62,190.88,257.1025641
131.63,141.56,62.54,35.29,3.42,188.27,309.1769231
133.61,114.58,38.15,20.61,7.3,167.72,310.7
75.32,190.59,13.83,12.1,7.12,189.27,252.974359
90.57,153.74,6.83,10.9,9.38,109.43,136.16
30.01,133.13,23.46,48.99,7.89,98.37,122.42
139.82,185.23,45.9,47.01,5.17,134.04,315.4769231
116.8,168.8,70.45,4.28,4.4,149.1,287
101.62,72.29,20.27,48.32,5,196.45,271.3846154
23.44,39.23,99.91,18.68,9.59,46.02,119.91
15.11,58.87,96.06,21.26,2.06,142.36,162.7313433
30.32,100.74,26.06,6.25,5.04,190.89,257.1282051
53.89,63.02,30.22,8.84,4.15,128.89,142.6268657
101.65,29.9,77.75,36.25,3.97,63.67,236.5
119.25,45.93,76,32.53,8.52,167.4,295.1666667
123.45,11.62,6.22,32.65,5.39,164.35,302.8846154
5.48,111.22,32.08,36.52,6.22,101.39,107.8133333
78.27,62.89,43.75,23.81,1.1,77.42,158.5666667
140.26,100.39,86.81,23.51,3.28,86.5,315.8153846
123.34,181.59,30.95,14.45,5.34,29.11,302.8
51.66,151.5,34.12,5.82,1.29,11.3,134.6666667
86.09,41.01,63.09,1.34,6.51,30.3,184.6333333
11.88,143.03,99.41,33.92,3.08,196.12,270.5384615
15.21,186.03,40.8,45.54,8.18,87.43,157.6866667
69.46,75.6,78.29,26.64,5.14,101.86,129.2
132.95,170.16,10.03,21.33,5.43,49.68,310.1923077
17.25,41.73,50.44,43.71,4.16,109.13,113.1343284
103.93,49.96,85.3,2.75,6.6,111.23,244.1
41.4,30.94,37.51,16.56,2.22,128.94,142.7014925
51.05,57.02,70.11,22.66,2.9,35.86,87.3875
67.42,96.63,72.93,33.82,1.59,17.28,122.4
92.8,162.19,55.76,32.06,9.45,196.87,272.4615385
97.44,148.11,82.04,45.65,2.38,17.32,222.4666667
64.91,179.06,35.18,26.04,0.18,154.51,180.8656716
80.52,176.39,29.12,3.86,9.94,36.31,166.0666667
69.35,45.33,91.72,39.88,0.29,76.36,128.8333333
102.93,147.9,22.96,10.1,2.95,113.4,240.7666667
68.38,194.85,98.21,42.08,4.19,99.74,163.5666667
16.73,161.68,22,45.17,9.74,32.07,141.4533333
31.97,192.76,98.15,38.39,1.89,70.06,162.1733333
16.49,21.2,93.68,7.56,0.98,37.08,113.68
145.7,124.47,40.49,48.39,5.39,173.03,320
38.28,142.17,88.8,49.28,1.02,37.29,128.4466667
79.4,62.24,27.54,25.71,0.25,91.3,162.3333333
98.36,56.75,83.75,4.15,7.16,178.42,225.5333333
61.51,27.65,20.92,17.03,5.15,89.77,102.7
8.74,158.16,71.62,2.67,9.16,73.5,139.1066667
134.43,62.47,34.49,36.96,9.27,182.61,311.3307692
34.67,176.53,93.77,5.14,8.46,41.34,151.3533333
7.9,57.64,82.28,9.11,7.33,166.07,198.119403
98.29,171.59,95.13,20.58,9.97,196.68,271.974359
64.74,188.33,47.89,49.94,3.88,20.18,159.22
43.01,63.29,75.42,9.64,5.04,115.68,122.9104478
5.6,20.85,37.28,15.51,6,96.58,96.58
123.82,50.23,63.82,36.55,9.43,35.61,303.1692308
53.74,148.18,68.71,32.8,5.82,84.46,132.4533333
68.25,114.83,26.01,36.07,0.11,154.28,180.5223881
97.78,100.18,51.88,35.86,6.75,124.71,223.6
107.43,20.47,14.29,39.88,0.9,102.53,255.7666667
89.02,99.72,90.87,18.61,2.41,105.96,194.4
62.77,130.07,69.29,24.78,0.55,32.57,120.38
79.93,28.83,10.35,47.3,8.62,54.99,164.1
28.21,129.71,88.57,31.49,8.68,136.61,154.1492537
141.84,138.25,47.74,38.51,1.06,127.3,317.0307692
38.04,181.62,35.41,46.9,3.2,197.32,273.6153846
130.68,149.98,65.45,41.13,1.12,174.32,308.4461538
47.16,82.93,13.25,40.97,6.59,87.4,87.4
6.25,24.23,62.72,21.39,4.46,36.53,78.15
54.37,17.96,54.57,23.38,6.65,76.8,89.95
96.47,71.12,41.55,5.6,1.22,185.56,243.4615385
99.17,108.43,33.92,16.16,8.52,20.29,228.2333333
88.4,73,93.61,19.21,3.21,121.67,192.3333333
13.29,91.27,50.52,22.11,7.23,101.67,102
46.86,127.9,63.5,7.68,8.69,185,242.025641
15,20.28,99.9,46.48,9.95,30.29,119.9
129.85,130.46,15.68,27.89,9.16,83.68,307.8076923
79.03,153.85,10.94,36.72,5.06,15.3,161.1
57.66,68.85,49.28,14.04,4.31,151.27,176.0298507
21.12,138.9,49.41,22.73,0.17,139.75,158.8358209
43.63,63.66,20.89,26.09,5.8,150.77,175.2835821
146.33,128.59,28.12,27.84,9.73,66.09,320.4846154
5.52,50.39,52.51,42.05,8.27,141.08,160.8208955
31.57,90.44,61.33,14.52,8.33,85.53,90.44
101.11,99.54,49.72,2.23,0.66,10.63,234.7
100.04,66.57,12.66,4.09,3.88,90.5,231.1333333
84.65,139.8,51.59,17.51,7.35,95.57,179.8333333
74.8,100.53,69.04,2.54,7.02,165.86,197.8059701
76.84,106.68,10.99,2.87,5.02,128.63,153.8
8.56,114,95.08,48.68,0.34,143.35,164.2089552
60.16,39.97,72.11,2.03,4.1,39.8,89.8875
143.09,79.97,44.62,42.88,3.99,129,317.9923077
57.76,97.38,25.32,32.22,9.59,108.61,112.358209
34.96,41.92,72.54,28.37,3.41,14.39,90.425
34.34,193.04,7.11,15.64,5.09,104.41,162.36
112.75,186.43,98.18,4.99,2.77,173.71,273.5
30.29,114.53,6.23,8.52,8.42,22.98,110.02
100.12,181.53,87.17,41.85,9.33,136.32,231.4
121.01,56.81,10.47,6.02,0.27,45.54,301.0076923
14.67,62.39,53.06,44.46,3.87,169.4,202.025641
124.3,160.28,67.06,20.17,5.2,103.72,303.5384615
77.15,38.44,34.83,30.83,8.57,193.68,264.2820513
60.24,33.8,34.11,17.78,1.97,98.67,98.67
77.28,166.47,76.11,22.95,1.86,160.34,189.5671642
146.66,91.19,27.4,31.72,4.05,109.14,320.7384615
141.62,171.4,26.49,21.44,4.29,70.75,316.8615385
139.42,96.35,52.98,4.19,0.97,77.84,315.1692308
94.07,93.68,25.87,36.54,0.74,127.5,211.2333333
83.91,175.52,69.12,9.72,2.25,127.6,177.3666667
108.11,100.83,76.6,7.85,7.15,139.61,258.0333333
43.87,112.33,24,9.55,6.01,177.56,222.9487179
83.09,77.19,25.67,25.45,0.31,32.43,174.6333333
106.34,128.9,41.58,12.73,8.19,61.63,252.1333333
54.92,158.83,26.55,20.24,2.96,114.98,139.5533333
23.44,44.81,95.87,26.64,7.49,63.53,115.87
99.84,91.62,61.01,27.77,7.37,49.93,230.4666667
120.73,142.53,18.16,32.9,9.13,47.13,128.6866667
144.3,155.36,89.26,35.86,1.68,168.98,318.9230769
114.54,69.94,36.03,17.16,4.19,12.04,279.4666667
140.48,34.81,76.57,46.09,8.17,39.61,315.9846154
47.65,17.44,25.58,30.69,9.89,85.17,85.17
15.17,84.72,81.48,25.06,8.48,39.71,101.48
41.85,112.33,38.52,19.52,3.03,114.92,121.7761194
102.18,58.83,35.04,22.33,4.32,18.23,238.2666667
108.8,151.07,45.6,11.48,1.72,197.85,274.974359
120.52,15.82,82.56,33.38,5.24,43.41,102.56
60.6,167.23,44.36,10.31,7.43,96.53,145.1533333
82.86,92.75,68.87,20.44,1.89,33.55,173.8666667
18.6,51.14,66.6,9.65,3.65,198.58,276.8461538
91.2,190.76,76.35,9.97,4.25,12.99,201.6666667
12.34,142.06,23.53,13.16,0.28,126.81,139.5223881
126.33,186.23,90.71,26.53,3.1,105.54,305.1
26.59,54.33,18.17,30.59,1.59,165.61,197.4328358
85.21,61.98,71.6,3.76,2.32,171.53,207.4871795
54.89,124.32,75.35,19.13,9.1,55.3,116.5466667
97.41,152.25,45.77,43.45,7.17,15.71,222.3666667
57.71,106.04,48.27,1.12,6.82,152.27,177.5223881
49.13,133.35,62.3,33.68,6.93,42.73,122.5666667
57.44,64.7,90.54,41.38,5.54,46.55,110.54
121.49,89.4,57,19.6,7.39,185.05,301.3769231
60.84,49.95,29.62,13.51,3.55,79.1,79.1
60.92,139.41,73.07,14.18,7.97,84.07,126.6066667
94.52,46.61,32.75,29.33,9.05,88.76,212.7333333
144.66,198.18,34.72,39.52,5.1,122.47,319.2
59.2,177.52,82.84,41.24,9.81,129.59,152.0133333
21.82,112.37,70.71,11.13,5.18,139.21,158.0298507
25.87,18.62,26.69,1.99,9.93,84.4,84.4
101.68,16.16,58.57,9.43,8.12,167.56,236.6
84.42,199.92,89.85,42.94,6.22,144.9,179.0666667
15.92,144.99,10.03,33.94,0.95,184.02,239.5128205
60.51,91.82,51.92,25.83,4.93,190.02,254.8974359
148.94,108.09,42.54,18.06,7.3,196.56,322.4923077
146.26,34.66,52.92,12.73,0.94,86.1,320.4307692
10.57,127.02,58.03,44.98,9.79,72.89,118.3466667
6.67,124.63,60.44,48.24,8.57,63.34,116.7533333
89.79,26.96,53.99,17.02,8.03,112.31,196.9666667
148.76,137.43,40.56,41.51,9.17,184.71,322.3538462
57.45,101.36,14.41,49.61,5.19,132.56,148.1044776
128.37,124.22,76.28,47.21,1.86,37.42,306.6692308
50.4,32.31,56.41,37.15,7.54,147.92,171.0298507
114.32,157.8,5.98,34.86,5.84,148.61,278.7333333
44.92,182.22,57.03,36.09,3.5,184.37,240.4102564
39.33,113.5,98.28,6.96,5.9,132.05,147.3432836
43.92,31.6,94.82,9.56,8.27,61.33,114.82
76.83,128.81,23,11.55,0.95,29.73,153.7666667
25.04,126.32,15.98,13.61,3.11,46.32,117.88
95.74,52.14,94.81,15.37,0.63,162.26,216.8
102.76,168.98,46.67,48.31,9.56,36.42,240.2
127.73,118.02,47.58,7.43,4.62,158.55,306.1769231
146.28,149.85,17.83,33.8,1.3,189.17,320.4461538
43.03,63.47,66.79,19.52,3.05,29.49,83.2375
43.93,104.48,23.87,19.89,0.45,75.76,103.32
142.45,29.39,16.56,26.8,3.03,137.53,317.5
124.99,58.12,90.93,35.44,6.9,65.18,304.0692308
60.7,48.2,67.15,14.6,6.03,57.12,83.6875
99.29,58.73,52.66,16.65,5.49,50.47,228.6333333
67.29,170.5,49.28,25.24,1.83,85.83,147.3333333
18.18,198.71,80.25,10.99,6.13,107.75,166.14
92.92,111.73,26.17,14.23,0.14,197.65,274.4615385
43.6,89.07,84.33,10.59,4.16,14.45,104.33
65.05,82.3,65.75,6.68,2.62,127.99,141.2835821
106.28,84.54,41.3,32.09,4.96,156.98,251.9333333
100.48,71.67,61.77,30.43,9.94,39.51,232.6
139.06,28.17,39,35.02,7.22,186.63,314.8923077
80.05,126.44,98.3,13.53,9.62,192.45,261.1282051
73.03,22.93,60.78,35.89,1.81,143.12,163.8656716
90.27,119.13,14.45,42.17,1.13,102.5,113.0866667
50.52,176.55,40.19,5.84,7.27,66.45,151.3666667
10.25,161.07,15.81,44.61,2.54,54.65,141.0466667
31.63,70.77,15.38,26.2,0.97,38.43,70.77
138.1,186.85,40.47,25.92,3.91,91.16,314.1538462
46.42,187.36,51.34,19.31,6.5,30.95,158.5733333
44.24,197.01,57.99,17.65,6.24,181.53,233.1282051
32.45,149.81,44.28,38.15,2.13,197.45,273.9487179
131.49,86.17,14.55,4.67,8.15,16.43,309.0692308
82.6,131.23,97.66,15.57,4.09,90.8,173
19.88,102.1,32.25,27.28,1,59.86,101.7333333
29.8,134.42,75.81,38.46,5.95,103.92,123.28
103.05,139.73,76.82,42.93,3.83,137.1,241.1666667
12.79,11.51,83.32,39.61,0.12,69.35,103.32
27.45,173.52,31.5,8.25,0.61,67.74,149.3466667
84.98,10.19,25,12.86,2.41,190.7,256.6410256
117.98,187.99,26.46,33.51,7.54,190.64,290.9333333
106.63,20.63,38.83,20.02,2.48,61.67,253.1
41.75,58.05,41.17,35.72,1.74,148.68,172.1641791
98.06,14.48,89.82,30.02,2.68,46.05,224.5333333
20.2,51.39,34.37,49.01,2.32,139.07,157.8208955
43.79,97.72,5.16,26.59,5.54,197.67,274.5128205
125.5,95.48,43.86,38.83,4.19,115.83,304.4615385
68.1,198.16,38.09,10.33,8.83,179.45,227.7948718
143.39,128.09,90.89,37.11,4.46,130.11,318.2230769
38.62,173.66,52.4,32.55,7.02,145.06,166.761194
112.56,12.91,68.83,44.6,5.96,123.76,272.8666667
67,26.56,81.95,20.27,6.11,142.76,163.3283582
61.24,85.51,75.03,42.83,8.29,150.76,175.2686567
18.79,106.85,87.69,20.98,6.01,59.64,107.69
33.9,113.55,18.76,33.14,4.8,148.42,171.7761194
15.59,123.74,89.05,12.48,5.59,153.04,178.6716418
34.02,41.94,29.04,35.32,8.56,103.24,104.3432836
57.34,134.01,48.32,43.97,9.46,166.07,198.119403
34.8,64.95,12.19,36.87,4.89,60.53,64.95
105.61,178,25.86,37.1,9.24,50.01,249.7
80.03,36.26,54,21.31,7.12,108.62,164.4333333
95.21,129.24,51.86,25.55,8.66,90.78,215.0333333
37.57,75.54,79.48,38.09,1.29,31.61,99.1
96.68,136.02,64.91,43.04,5.84,78.25,219.9333333
8.98,139.36,84.52,23.2,1.57,158.06,186.1641791
81.47,152.77,9.38,16.85,6.38,171.56,207.5641026
69.95,150.74,8.85,26.84,5.4,120.48,134.16
34.89,79.48,29.27,32.26,6.12,101.86,102.2835821
149.78,131.21,96.42,40.1,2.49,164.08,323.1384615
31.6,129.44,35.07,6.9,1.42,75.76,119.96
100.19,103.62,14.04,36.11,0.39,109.85,231.6333333
91.2,59.54,95.18,40.63,2.78,62.9,201.6666667
145.88,105.56,41.73,30.82,5.93,41.76,320.1384615
149.33,43.45,97.02,29.01,3.11,197.79,322.7923077
136.91,179.95,96.59,41.41,7.68,108.35,313.2384615
71.2,67.09,71.22,24.45,1.93,15.47,135
60.02,23.47,51.9,14.84,1.79,86.64,86.64
28.57,181.86,74.44,28.38,9.11,70.54,154.9066667
13.05,66.08,37.18,40.44,6.57,108.26,111.8358209
85.81,73.45,23.14,30.01,4.84,189.67,254
117.08,168.47,33.85,42.45,7.86,27.85,287.9333333
116.54,140.79,10.51,4.53,7.12,120.82,286.1333333
32.93,25.9,87.63,18.72,5.67,60.48,107.63
82.87,136.01,66.6,26.56,2.43,97.25,173.9
10.15,23.24,68.51,44.16,7.87,37.07,85.3875
41.28,53.89,65.45,13.36,2.6,59.57,81.5625
89.86,17.68,29.26,1.53,9.33,58.39,197.2
149.36,27.14,98.5,4.94,8.47,168.19,322.8153846
83.51,183.17,62.19,34.23,8.9,47.65,176.0333333
46.54,169.19,52.09,28.66,0.2,54.46,146.46
126.2,160.64,98.04,15.08,3.51,181.78,305
85.62,55.87,71.13,49.86,2.4,40.59,183.0666667
22.47,188.2,75.72,48.49,5.18,198.52,276.6923077
8.3,39.18,27.44,17.8,6.51,81.09,81.09
76.04,68.21,71.85,16.65,4.52,87.71,151.1333333
65.4,166.17,94,3.95,0.97,15.65,144.4466667
74.82,94.67,36.8,23.04,4.33,24.88,147.0666667
132.26,195.6,95.35,49.62,5.45,59.05,309.6615385
9.99,132.01,11.7,23.13,1.68,179.77,228.6153846
115.35,155.47,70.39,39.41,5.05,184.12,282.1666667
117.8,130.78,65.3,7.93,6.5,18.15,290.3333333
29.6,169.07,33.97,6.54,9.79,110,146.38
36.56,101.12,38.17,9.68,5.21,157.84,185.8358209
78.7,75.73,29.86,33.08,3.04,125.16,160
42.28,176.62,42.64,34.42,6.91,15.79,151.4133333
81.65,121.49,5.63,37,5.19,28.79,169.8333333
131.05,29.46,80.73,15.89,8.71,106.57,308.7307692
63.18,65.7,51.9,2.49,0.49,55.39,108.2666667
128.43,48.47,85.16,8.75,8.83,157.56,306.7153846
11.01,33.12,7.34,26.69,4.71,128.34,141.8059701
86.19,90.55,64.88,9.78,1.88,153.17,184.9666667
64.63,134.56,76.52,48.1,5.06,118.69,127.4029851
27.99,50.28,48.94,41.2,7.97,146.29,168.5970149
70.32,194.19,74.38,35.2,6.35,148.99,172.6268657
39.15,51.04,64.16,33.89,5.77,144.77,166.3283582
142.91,161.64,89.73,30.9,1.41,113.05,317.8538462
28.34,194.22,91.58,1.53,4.99,119.66,163.1466667
145.66,98.91,95.81,6.04,5.43,71.33,319.9692308
105.84,175.18,57.2,15.44,6.87,183.53,250.4666667
126.29,131.89,78.76,26.2,5.92,40.34,305.0692308
104.99,64.06,6.56,14.42,1.24,137.67,247.6333333
90.06,45.92,84.22,6.3,9.33,46.24,104.22
106.71,194.05,14.34,15.21,2.19,137.34,253.3666667
52.74,86.93,61.68,32.72,6.47,28.09,87.23333333
86.86,96.96,26,4.99,1.1,109.38,187.2
62.05,102.81,54.92,5.29,1.26,197.49,274.0512821
147.36,131.85,24.97,26.46,8.97,141.34,321.2769231
102.39,194.39,83.47,28.31,8.94,193.87,264.7692308
65.18,181.16,78.14,41.02,9.16,198.81,277.4358974
37.4,90.57,51.78,8.94,5.52,86.99,90.57
65.13,58.33,25.54,2.46,7.99,116.14,123.5970149
67.1,40.19,42.06,42.62,4.04,24.97,121.3333333
142.08,101.5,98,26.81,5.35,100.42,317.2153846
95.78,70.38,76.57,2.27,0.6,70.32,216.9333333
58.25,68.99,66.33,12.33,0.77,148.02,171.1791045
10.05,171.33,84.91,37.12,4.81,181.38,232.7435897
45.96,15.99,89.83,3.36,9.29,76.79,109.83
13.91,199.89,46.88,46.79,8.13,112.04,166.9266667
80.56,197.91,45.17,22.64,1.03,195.04,267.7692308
133.32,170.01,76.9,49.01,2.24,82.37,310.4769231
27.33,113.83,47.42,23.5,5.95,30.84,109.5533333
75.41,50.88,20.2,18.15,0.3,168.29,149.0333333
61.13,155.14,85.37,5.39,7.67,91.35,137.0933333
76.3,66.37,10.43,5.4,7.31,117.03,152
81.28,12.48,72.77,24.45,3.99,98.7,168.6
69.81,190.17,45.57,1.23,3.6,172.98,211.2051282
33.48,93.86,70.77,35.79,7.2,147.5,170.4029851
132.09,111.56,40.8,45.49,9.22,54.03,309.5307692
12.96,46.22,73.17,44.63,8.43,115.88,123.2089552
124.02,23.34,99.64,24.83,1.69,34.54,303.3230769
55.18,177.87,10.85,3.29,1.08,174.51,215.1282051
95.5,74.22,48.11,23.08,8.25,42.92,216
25.89,181.3,38.57,42.23,7.21,30.18,154.5333333
10.56,56.67,27.6,31.46,2.47,188.61,251.2820513
133.43,152.72,50.36,13.71,7.55,193.28,310.5615385
100.62,161.46,71.71,6.35,9.58,181.63,233.3846154
141.43,93.74,82.99,27.23,1.99,17.45,316.7153846
122.91,81.56,40.91,3.24,2.89,37.12,302.4692308
71.33,65.56,96.46,22.89,1.81,121.49,135.4333333
29.61,97.52,16.75,16.41,2.21,99.9,99.9
76.49,114.47,72.37,21.86,0.64,103.55,152.6333333
126.07,91.85,72.11,47.32,0.42,75.99,304.9
140.91,183.15,20.28,9.08,3.79,153.58,316.3153846
82.99,44.1,79.37,40.99,5.86,100.44,174.3
